Brand,Year,Configuration,Strings,Made in,Type,Body Shape,Body Material,Neck Joint,Neck Material,Neck Profile,Scale Size,Frets,Fretboard Material,Number of Frets,Fretboard Radius,Stainless Steel Frets,Nut,Nut Width,Switch,Knobs,Volume Controls,Tone Controls,Top Pickup Brand,Pickups Power,Locking Tuners,Bridge Type,Tremolo,Price
10,12,1,1,2,1,1,7,2,3,8,4,3,5,2,4,0,15,11,1,2,3,1,1,6,0,0,1,340.406
10,8,1,1,2,1,1,7,2,3,8,4,3,5,2,4,0,15,11,1,2,3,1,1,6,0,5,0,346.052
10,12,1,1,0,2,0,6,2,1,8,3,3,5,2,4,0,15,10,1,1,3,1,1,6,0,5,0,411.2475
10,14,1,1,0,2,7,6,0,2,8,18,3,5,2,4,0,15,10,1,1,1,1,1,6,0,0,1,596.428
10,14,1,1,0,0,7,7,2,2,1,3,3,5,2,4,0,12,11,1,2,3,1,1,6,0,0,1,678.4119999999999
10,12,1,1,0,1,1,7,2,2,8,3,3,5,2,4,0,12,10,1,2,3,1,1,6,0,0,1,638.394
10,12,1,1,0,1,7,7,2,2,8,3,3,5,2,4,0,12,10,1,2,3,1,1,6,0,0,1,668.35
10,12,1,1,0,1,7,7,2,2,8,3,3,5,2,4,0,12,11,1,2,3,1,1,6,0,0,1,723.0719999999999
12,14,1,1,2,2,14,15,0,2,3,6,2,4,3,10,0,14,13,3,1,1,1,0,6,0,5,0,259.72
12,12,1,2,0,2,14,15,0,2,3,6,0,8,3,12,0,14,18,3,1,1,1,0,6,0,5,0,234.356
12,12,9,1,0,2,14,11,0,2,5,6,0,8,2,4,0,14,12,3,1,1,1,0,8,0,9,1,158.205
13,9,1,2,0,2,14,15,0,2,2,8,0,8,3,5,0,14,16,1,1,1,1,0,6,0,5,0,214.38
13,10,1,2,0,2,14,15,0,2,2,8,0,8,3,5,0,14,16,1,1,1,1,0,6,0,5,0,334.88
13,10,1,3,0,2,14,15,0,2,2,8,0,8,3,5,0,14,23,1,1,1,1,0,6,0,5,0,378.355
13,6,1,1,0,2,14,15,0,2,2,6,0,8,3,4,0,14,11,1,1,1,1,0,6,0,9,1,190.742
6,12,11,1,0,2,7,6,2,1,9,4,3,5,2,4,0,9,13,1,0,2,2,0,6,0,5,0,198.46
6,12,1,1,0,2,7,6,2,1,1,4,3,5,2,4,0,12,13,1,0,2,2,0,6,0,5,0,508.685
2,13,1,1,1,2,14,6,0,2,1,6,0,11,2,4,0,14,13,1,1,1,1,0,6,0,5,0,395.03
5,10,1,2,2,2,14,3,0,2,8,6,7,2,3,7,0,14,18,1,1,1,1,0,6,0,5,0,232.6875
2,13,1,1,1,2,9,6,0,2,1,4,0,11,2,4,0,14,13,1,2,2,1,0,6,0,5,0,303.7266666666667
6,13,1,1,0,2,7,6,2,1,1,6,3,1,2,4,0,12,13,3,0,1,1,0,6,0,5,0,502.15
23,10,9,1,2,2,14,1,0,2,1,6,2,6,2,7,0,14,5,3,1,1,1,0,8,0,9,1,276.77200000000005
23,10,1,1,2,2,14,1,0,2,1,6,2,11,2,7,0,14,5,1,1,1,1,0,6,0,5,0,302.1025
8,12,1,1,0,2,9,15,0,2,1,1,4,5,2,20,0,1,1,1,1,2,0,0,6,0,9,1,336.33500000000004
8,13,1,1,0,2,9,15,0,2,1,4,4,5,2,20,0,15,4,1,1,2,2,0,6,0,5,0,358.49
11,7,1,1,0,1,0,6,2,2,1,4,3,8,2,7,0,14,12,1,0,2,2,1,6,0,5,0,233.58
12,12,1,3,2,2,14,8,0,2,11,11,0,4,3,12,0,14,23,1,1,1,1,0,6,0,5,0,399.71
6,12,1,1,0,2,11,6,2,1,1,4,3,1,2,4,0,9,13,1,0,2,2,0,6,0,5,0,495.73166666666674
6,12,1,1,0,2,11,6,2,1,1,4,3,5,2,4,0,9,13,1,0,2,2,0,6,0,5,0,573.7233333333334
6,12,1,1,0,2,11,6,2,1,1,4,3,5,2,4,0,9,13,1,0,2,2,0,6,0,9,1,629.4833333333333
11,7,1,1,0,2,15,3,0,2,1,6,3,7,2,7,0,14,13,1,1,1,1,1,6,0,5,0,138.51666666666668
11,14,15,1,0,2,15,15,0,2,2,6,3,5,1,4,0,14,12,1,1,1,1,1,6,0,5,0,195.455
11,6,15,1,0,2,15,3,0,2,1,6,3,6,1,7,0,14,13,1,1,1,1,1,6,0,5,0,163.26333333333335
2,13,1,1,1,2,7,6,0,2,1,4,0,11,2,4,0,14,13,1,2,2,2,0,6,0,5,0,391.3133333333333
2,13,1,1,1,2,16,6,0,2,1,4,0,11,2,4,0,14,13,1,2,2,1,0,6,0,5,0,370.38000000000005
8,11,1,1,2,1,0,7,0,2,1,6,4,6,2,20,0,14,12,1,0,1,1,0,6,0,5,0,260.3275
12,14,1,1,2,0,12,3,2,4,1,4,2,14,2,4,0,14,13,1,2,2,2,0,6,0,5,0,484.628
12,13,1,1,0,1,0,7,2,2,5,4,2,4,2,4,0,14,13,1,2,1,1,0,6,0,5,0,657.4060000000001
12,13,1,1,0,1,0,7,2,2,5,4,2,4,2,4,0,14,13,1,2,1,1,0,6,0,5,0,672.734
12,1,1,1,2,0,1,3,2,4,1,4,2,14,2,4,0,14,13,1,2,2,2,0,6,0,5,0,438.158
12,10,1,1,2,0,1,7,2,2,1,4,2,1,2,4,0,14,13,1,2,2,2,0,6,0,5,0,582.7716666666666
18,7,1,1,0,2,14,3,0,2,1,6,2,11,3,8,0,7,12,1,1,1,1,0,6,0,5,0,412.0
12,13,9,1,2,2,13,15,0,2,1,5,2,4,2,23,0,14,12,3,0,1,1,0,8,0,9,1,270.40250000000003
6,10,10,1,0,2,7,6,2,1,9,4,3,5,2,4,0,9,13,0,0,1,1,0,4,0,5,0,522.414
11,11,1,1,0,2,9,3,0,2,1,6,3,10,3,7,0,14,13,1,1,1,1,0,6,0,5,0,113.22
8,9,1,1,2,2,8,15,0,2,1,1,3,5,2,4,0,14,12,1,0,1,1,0,6,0,5,0,156.48600000000002
8,11,17,1,2,2,13,15,0,2,1,6,3,5,1,20,0,15,12,3,0,1,2,0,8,0,5,0,145.70999999999998
8,12,9,1,2,2,13,15,0,2,1,6,3,5,1,20,0,15,12,3,0,1,2,0,8,0,5,0,146.634
8,11,15,1,2,2,15,15,0,2,1,6,4,5,1,20,0,14,12,1,1,1,1,0,6,0,5,0,151.1375
18,4,1,1,0,2,14,3,0,2,1,6,2,11,3,8,0,7,12,1,1,1,1,0,6,0,5,0,241.33
2,9,1,1,0,2,14,20,0,2,1,6,0,13,2,12,0,14,13,1,1,1,1,0,6,0,9,1,359.5
6,12,1,1,0,1,1,7,2,1,1,4,3,5,2,4,0,12,13,1,0,2,2,0,6,0,5,0,461.046
6,12,1,1,0,1,1,7,2,1,1,4,3,5,2,4,0,12,13,1,0,2,2,0,6,0,5,0,549.074
6,12,1,1,0,2,16,6,2,1,1,4,3,5,2,4,0,12,13,1,0,2,1,0,6,0,5,0,587.802
10,14,1,1,0,2,7,6,0,2,8,18,3,5,2,4,0,15,10,1,1,1,1,1,6,0,5,0,512.76
11,9,1,1,0,2,14,3,0,2,2,6,3,10,3,7,0,14,12,1,1,1,1,0,6,0,5,0,113.22
13,7,1,1,0,2,14,15,0,2,2,6,0,8,2,4,0,14,11,1,1,1,1,0,6,0,9,1,140.41250000000002
11,10,1,1,0,2,9,3,0,2,1,6,3,10,3,7,0,14,13,1,1,1,1,0,6,0,5,0,113.22
23,4,9,1,2,2,14,6,0,2,1,6,2,11,2,7,0,14,5,3,1,1,1,0,8,0,9,1,147.7675
23,10,9,1,2,2,14,1,0,2,1,6,2,11,2,7,0,14,5,3,1,1,1,0,8,0,9,1,200.21833333333333
11,10,1,2,0,2,14,3,0,2,2,12,3,0,3,7,0,12,18,1,1,1,1,0,6,0,5,0,169.32
11,10,1,2,0,2,14,3,0,2,2,12,3,6,3,7,0,12,18,1,1,1,1,0,6,0,5,0,140.76
11,10,1,3,0,2,14,3,0,2,2,12,3,8,3,7,0,12,22,1,1,1,1,0,6,0,5,0,188.7
11,10,1,3,0,2,14,3,0,2,2,12,3,6,3,7,0,12,22,1,1,1,1,0,6,0,5,0,188.7
18,4,1,1,0,2,0,3,0,2,1,6,2,11,3,8,0,7,12,1,1,1,1,0,6,0,5,0,757.88
12,11,9,1,0,2,14,11,0,2,5,6,2,4,2,4,0,14,12,3,1,1,1,0,8,0,9,1,298.9075
12,12,9,1,0,2,14,11,0,2,5,6,2,4,2,4,0,14,12,3,1,1,1,0,8,0,9,1,407.918
12,12,9,1,0,2,14,11,0,2,5,6,2,1,2,4,0,14,12,3,1,1,1,0,8,0,9,1,515.5033333333332
12,12,9,1,0,2,14,11,0,2,5,6,2,1,2,4,0,14,12,3,1,1,1,0,8,0,9,1,548.76
11,7,1,1,0,2,7,6,2,1,1,4,3,8,3,7,0,14,12,1,2,2,1,0,1,0,5,0,216.85
11,12,11,1,7,2,7,6,2,1,1,4,3,4,2,7,0,14,12,1,1,1,1,0,6,0,5,0,253.98
22,13,9,1,2,2,13,11,0,2,1,6,2,9,2,4,0,14,13,3,0,1,1,0,6,0,9,1,221.995
22,13,9,1,2,2,13,11,0,2,1,6,2,9,2,4,0,14,13,3,0,1,1,0,6,0,9,1,217.2425
6,12,11,1,0,2,11,6,2,1,2,4,3,5,2,4,0,9,13,1,0,2,2,0,6,0,5,0,373.31
6,12,11,1,0,2,11,6,2,1,2,4,3,5,2,4,0,12,13,1,0,2,2,0,6,0,5,0,371.572
6,12,1,1,0,2,11,6,2,1,2,4,3,5,2,4,0,12,13,1,0,2,2,0,6,0,5,0,476.0280000000001
2,9,1,1,0,2,14,15,0,2,1,6,3,14,3,4,0,14,13,1,1,1,1,0,6,0,5,0,171.23666666666668
2,9,1,1,0,2,14,15,0,2,1,6,3,14,3,8,0,14,13,1,1,1,1,0,6,0,9,1,189.0
8,9,1,1,0,2,6,15,0,2,1,6,2,5,1,4,0,15,12,1,0,1,1,0,6,0,5,0,264.995
8,11,17,1,0,2,13,15,0,2,1,6,3,5,1,20,0,15,12,3,0,1,2,0,8,0,9,1,198.96
8,11,9,1,0,2,13,15,0,2,1,6,3,5,1,20,0,15,12,3,0,1,2,0,8,0,9,1,239.718
12,12,1,1,0,2,7,15,2,2,1,4,2,8,2,4,0,14,13,1,2,2,1,0,6,0,5,0,209.125
12,3,1,1,2,0,1,3,2,4,1,4,2,14,2,4,0,14,13,1,2,1,1,0,6,0,5,0,271.55833333333334
18,6,1,2,0,2,14,3,0,2,1,8,2,11,3,12,0,7,18,1,1,1,1,0,6,0,5,0,262.51
11,7,1,1,0,2,11,15,0,2,1,4,3,10,2,7,0,14,13,1,2,1,1,0,6,0,5,0,90.77666666666669
2,6,1,1,0,2,7,13,0,2,1,4,3,14,2,8,0,14,13,1,1,1,1,0,6,0,5,0,159.65
11,7,1,1,0,2,2,6,2,1,1,4,3,0,2,7,0,14,13,1,1,1,1,0,1,0,5,0,188.7
14,13,9,1,0,2,13,6,0,2,1,6,3,6,1,4,0,14,9,3,1,1,2,0,8,0,9,1,134.78400000000002
10,14,5,1,0,2,7,9,0,3,8,4,3,5,2,4,0,15,11,1,0,1,1,1,6,0,5,0,332.524
12,12,1,1,0,2,0,3,0,2,5,4,2,4,2,4,0,14,13,1,2,1,1,0,6,0,5,0,216.985
12,14,1,1,0,2,14,15,0,2,3,6,2,4,2,4,0,14,12,3,1,1,1,0,6,0,9,1,227.06000000000003
12,12,9,1,0,2,14,15,0,2,3,6,2,4,2,4,0,14,12,3,0,1,1,0,8,0,9,1,148.315
12,12,8,1,0,2,14,15,0,2,3,6,2,4,2,4,0,14,12,3,1,1,1,0,8,0,9,1,159.93
11,8,1,1,0,1,0,7,2,2,1,4,3,8,2,7,0,14,13,1,0,2,2,0,6,0,5,0,183.25
6,12,10,1,0,2,7,6,2,1,9,4,3,5,2,4,0,12,13,0,2,1,1,0,4,0,5,0,361.464
12,12,1,1,0,2,4,15,0,2,1,4,2,8,2,4,0,14,13,1,2,2,1,0,6,0,5,0,320.4525
11,12,1,2,0,2,14,3,0,2,2,6,3,0,3,7,0,12,18,1,1,1,1,0,1,0,5,0,169.32
11,9,1,2,0,2,14,3,0,2,2,6,3,0,3,7,0,12,18,1,1,1,1,0,6,0,5,0,139.225
11,10,1,2,0,2,14,3,0,2,2,6,3,6,3,10,0,14,18,1,1,1,1,0,6,0,5,0,140.76
11,10,1,3,0,2,14,3,0,2,2,8,3,8,3,7,0,14,22,1,1,1,1,0,6,0,5,0,150.96
11,10,1,3,0,2,14,3,0,2,2,8,3,6,3,14,0,14,22,1,1,1,1,0,6,0,5,0,175.41000000000005
11,10,1,1,0,2,7,3,2,2,1,4,3,10,2,7,0,14,13,1,0,2,2,0,6,0,5,0,160.9825
11,7,1,1,0,2,7,3,2,2,1,4,3,10,2,7,0,14,13,1,0,2,2,0,6,0,5,0,160.69
11,11,1,1,0,2,7,3,2,2,1,4,3,0,2,7,0,14,13,1,2,2,2,0,6,0,5,0,161.54333333333332
11,6,17,1,0,2,13,3,0,2,1,6,3,10,2,7,0,14,12,3,0,1,2,0,8,0,9,1,109.36333333333334
11,8,9,1,0,2,13,3,0,2,1,6,3,8,2,7,0,14,12,3,0,1,2,0,8,0,9,1,150.64333333333332
11,12,17,1,0,2,13,3,0,2,1,6,3,6,2,7,0,14,12,3,0,1,2,0,8,0,9,1,83.64
11,9,15,1,0,2,15,3,0,2,1,6,3,8,2,7,0,14,12,1,1,1,1,0,6,0,5,0,153.28666666666666
11,12,1,1,0,2,15,3,0,2,1,6,3,10,2,4,0,14,12,1,1,1,1,0,6,0,5,0,160.99
11,12,15,1,0,2,15,3,0,2,1,6,3,6,2,7,0,14,12,1,1,1,1,0,6,0,5,0,162.23000000000002
11,7,15,1,0,2,15,2,0,2,1,6,3,6,1,7,0,14,12,1,1,1,1,0,6,0,5,0,100.98
8,11,15,1,0,2,15,15,0,2,1,6,3,6,1,20,0,15,12,1,1,1,1,0,6,0,5,0,198.052
14,13,0,1,0,2,14,6,0,2,1,6,3,6,2,4,0,14,9,0,1,1,0,0,4,0,9,1,183.912
14,13,0,1,0,2,14,6,0,2,1,6,3,3,2,4,0,14,2,0,1,1,0,0,4,0,9,1,174.16
11,7,1,1,0,0,12,7,2,2,1,6,3,8,0,4,0,14,13,1,1,3,1,0,6,0,0,1,296.82000000000005
11,7,1,1,0,2,2,3,2,2,1,4,3,0,2,7,0,14,13,1,1,1,1,0,6,0,5,0,140.76
11,14,1,1,0,2,13,15,0,2,1,6,3,10,2,4,0,14,12,1,0,1,0,0,1,0,5,0,127.63
22,12,1,1,2,2,16,6,2,2,1,6,2,1,3,4,0,11,13,1,1,1,1,0,1,0,6,1,1378.775
11,7,1,1,0,2,16,3,2,2,1,4,3,10,2,7,0,14,13,1,1,1,1,0,6,0,5,0,131.58
1,11,9,1,2,2,13,1,0,2,1,6,2,7,2,20,0,1,12,3,0,1,2,0,8,0,9,1,399.7
1,14,1,2,2,2,14,6,0,2,2,12,2,6,3,11,0,14,21,1,1,1,1,0,6,0,5,0,530.44
